Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-06-29,281.87158203125,282.01044762306395,276.7518633545802,279.0478780684686,79773300
2020-06-30,285.4821472167969,287.1856588350015,281.2789991524152,281.4363706937527,113394800
2020-07-01,287.48193359375,288.75031447900784,286.1395287421861,286.60243281239894,72396500
2020-07-02,289.06512451171875,292.27768031873336,288.3985414313362,290.92597991049104,69344200
2020-07-06,293.5275573730469,294.11082121630494,292.1481118255158,292.89801440872424,61713800
2020-07-07,290.5001220703125,293.9626360095515,290.1205372836613,291.98142097461727,82910000
2020-07-08,292.7220153808594,292.83310783880313,289.50022108680014,291.26848979810916,54638600
2020-07-09,291.05560302734375,293.5738026050235,287.63010119071316,293.3330834182063,83354200
2020-07-10,294.0273742675781,294.29586651217585,289.5557338319014,290.9907250034386,57550400
2020-07-13,291.4814147949219,298.7675199209206,290.8240989639422,296.37894748735727,102997500
2020-07-14,295.2587890625,296.0364646272187,288.85218333396966,290.0557227964906,93657000
2020-07-15,297.9712829589844,299.0729966376105,295.58268271744953,298.4897331308772,87196500
2020-07-16,296.9899597167969,297.44359660102754,295.41607479695665,296.06415170593044,54622500
2020-07-17,297.85101318359375,298.6379557988609,296.0179027889811,297.99914588498484,62774900
2020-07-20,300.2581787109375,301.008081233789,296.83267642491654,297.5825789477681,56308800
2020-07-21,300.89691162109375,302.6744474220615,299.90629013376923,302.23007759853067,57292200
2020-07-22,302.609619140625,302.9244187546564,300.42472560694375,300.53581805734507,57792900
2020-07-23,298.9989929199219,302.9522118119583,297.62881493687297,302.2485885751996,75738000
2020-07-24,297.0733337402344,298.10096725984846,295.56426188414656,297.13814709374793,73766600
2020-07-27,299.2397155761719,299.41562138741637,296.97147427544377,297.7676839874068,48293000
2020-07-28,297.341796875,299.6285439888073,297.0455315052015,298.508295856773,57495000
2020-07-29,300.99871826171875,301.56347588194586,298.1842537893127,298.22129402344734,48454200
2020-07-30,299.9248046875,300.34142966237613,295.9253348944349,298.01764213127547,61861700
2020-07-31,302.29486083984375,302.39671442605913,297.4899143784568,301.72086431902517,84986800
2020-08-03,304.3965148925781,305.1649233400349,303.41516036766865,303.9613838671238,53077900
2020-08-04,305.572265625,305.572265625,303.5354761943576,303.5354761943576,41917900
2020-08-05,307.4700927734375,307.7293461463775,306.6090980821807,306.8775903231406,42697700
2020-08-06,309.5254211425781,309.6457807205977,306.5628520645501,306.8868905622747,43679400
2020-08-07,309.74761962890625,310.0346178766964,307.64601718121753,308.5533192811668,57308300
2020-08-10,310.6734924316406,310.85863713625884,308.2571181202604,310.20132116602485,44282100
2020-08-11,308.1089172363281,312.49726674092767,307.3775491967452,311.85845690646227,69601100
2020-08-12,312.4046630859375,313.1823384386921,310.52527392009245,310.55304703078303,53774400
2020-08-13,311.8399963378906,313.1546565515217,310.9141880406208,311.6363173823542,41816100
2020-08-14,311.8492431640625,312.38622776344647,310.7197559847732,311.45115240297025,47260400
2020-08-17,312.83984375,313.23793448435885,311.8584893449453,312.86761686510823,35481000
2020-08-18,313.5157165527344,313.9415804329869,311.63629869866435,313.23795712814984,38733900
2020-08-19,312.2102966308594,314.41369632346203,311.64553896028053,313.8952460130352,68054200
2020-08-20,313.182373046875,313.66378310318254,310.34940242970504,310.47900087610935,42207800
2020-08-21,314.2933654785156,314.5155503966336,312.50653425057345,312.84910700390265,55106600
2020-08-24,317.4781494140625,317.55220163599915,314.26559394084416,316.7374859275807,48588700
2020-08-25,318.5890808105469,318.6724001496487,316.87633016433045,318.0428574185985,38463400
2020-08-26,321.783203125,322.0516671941321,318.6354605017545,319.1816840177018,50790200
2020-08-27,322.4867248535156,323.9402503595039,320.8202815655205,322.6533917850521,58034100
2020-08-28,324.56976318359375,324.6993898680201,322.32005647606724,323.5143567326901,48588900
2020-08-31,323.39398193359375,325.2363307652946,323.1625299395241,324.3568301398803,66099200
2020-09-01,326.4399108886719,326.54173620841556,323.3291812746038,324.2272161769494,54908700
2020-09-02,331.1615905761719,332.1336778441025,327.20837164549533,328.3563929777579,69540000
2020-09-03,319.76495361328125,329.93957814920583,317.17267332949916,329.4674068584017,148011100
2020-09-04,317.1540832519531,322.02381457889834,310.0253496782676,320.44995778251706,139156300
2020-09-08,308.48846435546875,317.2188549450561,308.1829601582758,311.72879223558186,114465300
2020-09-09,314.5803527832031,317.05224467136924,311.6362614536504,312.5065233571741,91462300
2020-09-10,309.1180725097656,317.1170396063359,308.15522419835855,316.4597237823714,90569500
2020-09-11,309.2754211425781,311.96952583844933,306.4424508960782,310.90485227907106,84680200
2020-09-14,313.3490295410156,315.12659368293913,309.4236118882733,312.450994473845,65605700
2020-09-15,314.9320983886719,316.64482046954066,313.35821359426615,315.8115989768501,52920900
2020-09-16,313.6823425292969,317.60776027402704,313.4045831159811,316.1727688588802,82096000
2020-09-17,310.92327880859375,312.6452959565673,308.2847210072828,308.8124382182272,91523300
2020-09-18,307.3438720703125,311.8427175043129,304.8527807613783,311.73118033622967,105877900
2020-09-21,303.9232177734375,304.0719434291927,299.052573105159,302.74274511193624,99450800
2020-09-22,307.0185241699219,307.5762383546096,302.8914789163634,305.4104827833405,63612100
2020-09-23,299.8984375,307.8550757850042,299.39649195231215,307.57620454005826,93112200
2020-09-24,300.6978454589844,303.7652309903187,297.2586315522572,298.5785542052481,76681300
2020-09-25,305.5591735839844,306.34923785839106,298.9689221639233,299.84263930150775,71069400
2020-09-28,310.6341857910156,311.34990112834663,308.7379698996691,309.73255636701083,64584600
2020-09-29,308.942626953125,311.17345533698654,308.24549131026066,310.4298553312067,51304000
2020-09-30,311.2850341796875,314.44537688918547,309.4167014996256,309.61189154534867,104081100
2020-10-01,313.2834167480469,314.86357357981365,311.3965044009991,313.8875951945023,88698700
2020-10-02,310.3089904785156,313.2555627207702,307.8457837333298,308.3198450119104,89431100
2020-10-05,315.81170654296875,315.997592335317,312.32602881311146,312.372493169569,45713100
2020-10-06,311.3221130371094,318.051813596093,310.81089169057145,315.951102906979,90128900
2020-10-07,316.74127197265625,317.549944798489,314.2594565452346,314.287340836935,56999600
2020-10-08,319.54840087890625,319.6134736829767,317.76372107590106,318.6839594529064,45242500
2020-10-09,322.4019470214844,322.8667040365459,320.58010746506795,321.20286598000087,59528600
2020-10-12,327.5886535644531,329.0665776070336,324.45619552767687,324.9488368752037,80388500
2020-10-13,325.4507751464844,327.6258347283141,324.4840725434982,327.4492247806574,73255500
2020-10-14,323.4059143066406,327.1239716298333,322.6716184092089,326.02715152745776,57727900
2020-10-15,323.00616455078125,323.48950169298183,318.9441922862967,319.48329800773115,60357700
2020-10-16,322.8109436035156,326.0270542862086,322.6343336640178,324.3632161877111,89501900
2020-10-19,317.9031677246094,324.7071902621264,317.00153779579654,324.07512739996474,68425600
2020-10-20,319.1765441894531,322.42984341706637,318.488712858615,319.25089283338775,60051900
2020-10-21,318.5724182128906,321.3051922836969,318.2656626356345,319.1301040505876,63575000
2020-10-22,320.3198547363281,320.9054531842077,316.63898667803994,318.78616207591807,55399300
2020-10-23,321.40740966796875,321.60259970171086,318.9442027823426,321.5468311206417,49143900
2020-10-26,315.4677734375,318.80472532907606,311.96348746558857,318.01463274735374,91473000
2020-10-27,314.3802490234375,316.1463200782655,314.16645057598026,315.8117086299166,65994100
2020-10-28,303.6350402832031,314.4081039135388,303.142399008184,308.6915986065958,127094300
2020-10-29,306.7210998535156,309.90002246930646,302.1757618896027,303.8674845080645,90597700
2020-10-30,303.52349853515625,306.4514618560545,299.8612112381674,305.1408437594302,120287300
2020-11-02,306.92559814453125,308.93332384063365,304.1742157069411,306.92559814453125,86068300
2020-11-03,312.34466552734375,314.40818825230804,307.009262925198,310.1696056334392,93294200
2020-11-04,319.3252258300781,323.4150814791971,315.65363443266193,316.83410692059766,126959700
2020-11-05,325.55303955078125,327.3656035607772,324.2703054349714,324.6235253644289,82039700
2020-11-06,325.47869873046875,326.73354858554944,323.14560898928653,325.26490025051436,74973000
2020-11-09,329.56854248046875,338.6963784554097,329.10378539457383,338.3152742409933,172304200
2020-11-10,329.08514404296875,330.1447752509003,325.80396076221245,328.5738943237732,85552000
2020-11-11,331.5298156738281,332.35706849505874,330.0332831809549,331.27882870533216,58649000
2020-11-12,328.3136901855469,331.5762939810746,326.5011545842146,330.5166342173397,67546200
2020-11-13,332.8590087890625,333.6026087311802,329.7079423371588,330.2284679699451,62892200
2020-11-16,337.013916015625,337.20910602355747,334.2439539338636,335.53599207967227,74541100
2020-11-17,335.2014465332031,336.40983215828015,333.0821550372729,334.5972679039274,66111000
2020-11-18,331.16729736328125,336.01936231897963,331.1301088549771,335.47095237920496,70591300
2020-11-19,332.5616149902344,332.9334150256051,329.1874736453594,330.53528068591817,59940900
2020-11-20,330.2842712402344,332.5058238145824,330.20992258482084,332.3013295540421,70417300
2020-11-23,332.26409912109375,333.5282530358045,329.8566610286987,332.0967933926305,63230600
2020-11-24,337.61810302734375,338.166512926915,333.9651195251979,334.8202565878615,62415900
2020-11-25,337.0976257324219,337.56238283594644,336.0008057760693,337.5344985443959,45330900
2020-11-27,338.0364074707031,338.5104403756147,337.02321213244505,338.1944089835005,28514100
2020-11-30,336.5399169921875,337.52519979831504,333.8536356408467,337.25563273127324,83872700
2020-12-01,340.2207946777344,341.7637917326567,339.20762755188343,339.80253028624935,74231400
2020-12-02,340.9365539550781,341.0945554989311,338.52911535090317,339.10540967135495,45927000
2020-12-03,340.8436279296875,342.23789949010785,339.7375035557651,340.83432370866257,62882000
2020-12-04,343.78076171875,343.78076171875,341.33613533774013,341.42909241189386,50749900
2020-12-07,343.0743713378906,343.5670126985919,341.80094150173,343.00929853997224,48944300
2020-12-08,344.0782775878906,344.6452676235663,341.7544921304885,341.80095649302785,42458900
2020-12-09,340.99224853515625,344.89619068117054,340.1556915300474,344.73818917160975,74098300
2020-12-10,340.8807373046875,341.93106447513236,338.7428377218177,339.6165832994784,57735400
2020-12-11,340.4810485839844,340.8900371114811,337.6553457695817,339.1797343449143,57698600
2020-12-14,338.9566345214844,343.73432251850494,338.78002456304864,342.65611106329436,69216200
2020-12-15,343.5390930175781,343.5390930175781,340.127792352415,341.5034549865661,63865300
2020-12-16,344.0782775878906,344.9984875517349,342.8698921301285,343.75294195055,58420500
2020-12-17,346.0023498535156,346.20684410811197,344.8962257081794,345.7235069456668,64119500
2020-12-18,344.62078857421875,346.4597381046368,342.6044762600976,346.29171920031933,136542300
2020-12-21,343.3885803222656,353.2834348654009,337.9464259916311,340.690848610834,96386700
2020-12-22,342.80987548828125,343.82736137982727,341.68037698297826,343.71534876607024,47949000
2020-12-23,343.117919921875,345.0315351063921,342.79119749130325,343.7806801753628,46201400
2020-12-24,344.4527587890625,344.4807619388975,343.00588190186073,343.5939480483956,26457900
2020-12-28,347.4118957519531,347.8039398547463,346.38506609890993,347.01047928251126,39000400
2020-12-29,346.7491455078125,349.12018360826625,346.1610508009633,348.94282080818664,53680500
2020-12-30,347.2438659667969,348.2800395515808,346.85182184412906,347.57058839397877,49455300
2020-12-31,349.0081787109375,349.7362892004099,346.5344718228224,347.0478724739149,78520700
2021-01-04,344.2566833496094,350.4736380357197,340.550781829865,350.34293769846914,110210800
2021-01-05,346.627685546875,347.719865174645,343.56588492053913,343.6125758204039,66426200
2021-01-06,348.7001037597656,351.9019495167134,344.56481007436986,345.1155577412507,107997700
2021-01-07,353.8808288574219,354.627598413459,350.90303753627427,351.0804002911338,68766800
2021-01-08,355.89715576171875,356.1118370621761,352.01389123519994,355.2717141545609,71677200
2021-01-11,353.4981689453125,355.2624244716988,352.5926957266306,352.7140522127588,51034700
2021-01-12,353.57281494140625,354.5903007101901,351.32313359508305,353.68485602908515,52547700
2021-01-13,354.5249328613281,355.52373074174307,352.71398676001957,353.49810334706564,45303600
2021-01-14,353.2834777832031,355.7758723579935,352.94743994612014,355.27178711492945,49989100
2021-01-15,350.7071228027344,352.462034645034,348.84016985406384,351.65925855107747,107160000
2021-01-19,353.4608459472656,354.0022782318152,351.6872464206019,353.17147053179394,51233300
2021-01-20,358.3522644042969,359.19238745633976,355.36512856654605,355.7571726966947,61836100
2021-01-21,358.678955078125,359.3417438187751,357.75482257805237,358.9123241730878,47840100
2021-01-22,357.409423828125,358.5762692472842,356.4386004629022,356.82132917887884,52860500
2021-01-25,358.81903076171875,359.1737278876896,353.28349369377014,358.14692656984414,70402000
2021-01-26,358.2588806152344,360.1818395328205,358.02551153797936,359.77110767785683,42665300
2021-01-27,349.5028381347656,355.01968606374936,347.2625008838294,354.92633274341165,123351100
2021-01-28,352.50860595703125,356.5225420397905,350.8843665587644,351.3230730049077,94198100
2021-01-29,345.4515686035156,351.61251765674365,343.7712942322162,350.6416943635997,126765100
2021-02-01,351.2017517089844,352.2378965896601,345.74091038567593,348.8587173928671,75817600
2021-02-02,356.1678771972656,357.7267951804312,351.2858142934959,354.3942778932452,64450700
2021-02-03,356.4478759765625,358.17481256318405,355.1690182004352,356.99862349028143,52427100
2021-02-04,360.4992370605469,360.54589948348286,356.5599656893547,357.48409816801393,47142600
2021-02-05,361.9180603027344,362.62751135183896,360.45252427554254,362.3754830258099,48669800
2021-02-08,364.5318298339844,364.578492252833,362.51551765835177,363.37429987972564,38365200
2021-02-09,364.2891845703125,364.88662317221474,363.2810425389031,363.69174596841026,35551100
2021-02-10,364.13043212890625,366.18409143779456,361.72207574615237,366.03473180738115,59154400
2021-02-11,364.7184753417969,365.63329226629037,362.28211615236023,365.2132165845234,42913300
2021-02-12,366.5201416015625,366.7628260637993,363.8410407386607,363.9157347942992,50593300
2021-02-16,366.2028503417969,367.9484754730033,365.4840836318491,367.75242488056307,50972400
2021-02-17,366.2868347167969,366.5388631006353,363.4303705960935,364.44788498672773,52290600
2021-02-18,364.7278747558594,365.47464442889515,361.9461050220427,363.67304193930454,59712800
2021-02-19,364.0838623046875,366.2775379226794,363.6357832994879,365.9881624674809,83241000
2021-02-22,361.28338623046875,363.7010867969079,361.01267008578844,361.3113893842329,67414200
2021-02-23,361.7220764160156,363.0756284840309,354.90771062947573,359.071007068001,107284100
2021-02-24,365.7080078125,366.1374274308675,359.64041172948737,360.62989435018375,72433900
2021-02-25,356.8960266113281,365.810743501983,355.4491495573829,364.438532027057,146670500
2021-02-26,355.0570373535156,359.9297848553106,353.0687567328293,358.7816272202917,152701600
2021-03-01,363.6636047363281,364.9144877731878,355.25300448765125,359.939044231405,105348800
2021-03-02,360.8258972167969,364.1210670531839,360.3218120938631,363.88769800390025,79595300
2021-03-03,356.046630859375,361.0967138213038,355.9439336275319,360.1259187403748,119940200
2021-03-04,351.6405334472656,358.45489903923504,347.1411708462989,355.85983606589633,183433000
2021-03-05,358.1095275878906,359.16436039451537,347.85063187865177,355.1503950992835,152039600
2021-03-08,356.32666015625,361.8901722671071,356.0466285938106,359.0710834179271,123149200
2021-03-09,361.41400146484375,363.97171719755994,359.6777208781766,360.1818060146198,113633600
2021-03-10,363.6636047363281,365.3625380670554,362.3474285106622,363.76630192029256,109899400
2021-03-11,367.35089111328125,369.32985611689054,365.67996072394084,366.1373834374629,86245000
2021-03-12,367.84564208984375,367.98565782730424,365.1759137374838,365.9880335021886,64653600
2021-03-15,370.0393371582031,370.3007093782252,365.9507064763015,368.0976905345231,73427200
2021-03-16,369.5726013183594,371.36485984183645,368.79780004485065,370.6554372330348,73722500
2021-03-17,370.83282470703125,371.6356006957716,367.13623784220084,368.2844240106245,97959300
2021-03-18,365.43731689453125,370.32872365366313,364.75586893126194,368.2377458306638,115349100
2021-03-19,364.7611389160156,366.71849082891276,362.57899949059845,365.13574666256363,113624500
2021-03-22,367.6737976074219,369.0598779072766,365.22008364773114,365.276273388736,73778600
2021-03-23,364.77984619140625,368.4885113362142,363.9931613777038,367.0368956527284,90686600
2021-03-24,362.925537109375,367.82361875706545,362.8787218556425,366.1846847460537,97588600
2021-03-25,364.9671936035156,365.76322438235565,359.53528100576926,361.48328710314735,116128600
2021-03-26,370.84857177734375,371.2512743513727,365.51969350000576,366.119060120301,114409100
2021-03-29,370.6612854003906,371.5697241805581,367.87977932756746,369.36886439554,108107600
2021-03-30,369.6779479980469,370.3522533875979,368.0764548349009,369.3876248451176,76262200
2021-03-31,371.17645263671875,372.7404767604627,370.2211983873557,370.2492932599621,112734200
2021-04-01,375.18475341796875,375.2409717344866,372.90898337676424,373.11502193486143,99682900
2021-04-05,380.5697937011719,381.1129992139736,377.77894176420136,377.85385187937834,91684800
2021-04-06,380.344970703125,381.3938836233357,379.67066545717046,380.0078323705145,62021000
2021-04-07,380.7852478027344,381.1317607116918,379.71761420704763,380.17650659126247,55836300
2021-04-08,382.5927429199219,382.6489326563563,381.1036577429274,382.0401914578226,57863100
2021-04-09,385.3742370605469,385.54283484528173,382.34925154836947,382.4710055003902,61104600
2021-04-12,385.5147399902344,385.78631418087707,384.1661291967522,384.7748703761354,56704900
2021-04-13,386.65728759765625,387.28477774882987,385.02772811419857,385.4117103588361,56551000
2021-04-14,385.3368225097656,387.68750278516484,384.7936169300577,386.6292150757349,61659900
2021-04-15,389.476318359375,389.74792117202105,387.43468147433254,387.4814967334206,60229800
2021-04-16,390.77801513671875,391.3867562544257,389.34511988641407,390.76864065497745,82037300
