date,open,high,low,close,volume
2019-04-17,114.15972900390625,114.23473095516515,113.00660440176463,113.66285359383062,19300900
2019-04-18,115.65974426269531,115.80036398647033,113.71911339621947,114.55349046932483,27991000
2019-04-22,116.02538299560547,116.2503817317184,114.90975204338649,114.95663005834291,15648700
2019-04-23,117.60037231445312,117.73162215522176,116.09099199303388,116.34411464235058,24025500
2019-04-24,117.19725036621094,117.98474944177441,116.73786875288543,117.92850155139992,31257000
2019-04-25,121.07847595214844,123.15973322754627,120.77848250708439,121.93160689853771,38033900
2019-04-26,121.77223205566406,122.36286336790164,120.95660923793162,121.59410424370945,23654900
2019-04-29,121.65974426269531,122.04410954478234,121.26599479716084,121.7816099010927,16324200
2019-04-30,122.4378890991211,122.53163080957594,121.30350425288889,121.69725376918217,24166500
2019-05-01,119.88787841796875,122.4847585234948,119.71912759559153,122.37226274363006,26821700
2019-05-02,118.32222747802734,120.00035834760406,117.67534825748459,119.9816114387469,27350200
2019-05-03,120.8440933227539,121.34096861351405,119.29721957682605,119.40034544689831,24911100
2019-05-06,120.14100646972656,120.52538614173719,118.2285066003512,118.49100630192896,24239800
2019-05-07,117.67536163330078,119.23161989075442,116.45661214684846,118.5566166539109,36017700
2019-05-08,117.66598510742188,118.47223813337725,116.95348093627034,117.60036019380128,28419000
2019-05-09,117.65663146972656,117.92850820952006,115.84725031719647,116.52225365012093,27235800
2019-05-10,119.18472290039062,119.93472796688297,116.08159106412089,117.10347278840226,30915100
2019-05-13,115.64099884033203,117.70350982499644,115.35037518603691,116.35350315522196,33944900
2019-05-14,116.93473815917969,118.01286075639663,115.96910417809224,116.12848510472882,25266300
2019-05-15,118.58142852783203,119.23070227302496,116.39837119308541,116.92532101806226,24722700
2019-05-16,121.31965637207031,121.74310575872744,118.99545881710478,119.26834188092249,30112200
2019-05-17,120.51044464111328,122.75937001525946,120.3692900462168,120.73626901996914,25770500
2019-05-20,118.76963806152344,120.05876674668245,118.33679125243556,119.05192571316036,23706900
2019-05-21,119.40948486328125,120.00229531711392,119.10837376591397,119.90819944525943,15293300
2019-05-22,120.1340560913086,120.67041774903758,119.0519353910936,119.14603846167813,15396500
2019-05-23,118.73197937011719,118.83548697962244,117.37697588499711,118.75079567227513,23603800
2019-05-24,118.78844451904297,119.89879308650009,118.53438493572585,119.41890196478387,14123400
2019-05-28,118.71318054199219,120.44456775756039,118.60967291725107,119.48477826702683,23128400
2019-05-29,117.56519317626953,117.98862824202146,116.71831586570991,117.97921649994422,22763100
2019-05-30,118.30854034423828,118.33676838604185,117.41461167248384,117.86628187850405,16829600
2019-05-31,116.37956237792969,117.26407945825886,116.04081146116769,116.89710049494262,26646800
2019-06-03,112.76622772216797,117.02884245744448,111.98522540230312,116.53953236067598,37983600
2019-06-04,115.89026641845703,116.00317861142777,113.52842160172017,114.1212321519846,29382600
2019-06-05,118.40265655517578,118.44029634373301,116.87827742435823,117.57459556502795,24926100
2019-06-06,120.27517700195312,120.41632439765586,118.18621564690602,118.97663675540846,21459000
2019-06-07,123.6438980102539,124.44373113698886,120.68924213263031,121.56435485372623,33885600
2019-06-10,124.7730712890625,126.16570781937743,124.20848153882234,124.58486513357326,26477100
2019-06-11,124.30256652832031,126.3162486192499,123.53096160581532,125.97749769002289,23913700
2019-06-12,123.72853088378906,124.18019385221135,122.99457317581279,123.64383241124804,17092500
2019-06-13,124.50959777832031,125.1494527501106,123.79444885912702,124.18965593431165,17200800
2019-06-14,124.63190460205078,125.89280531627537,123.86971856372269,124.45311738651952,17821700
2019-06-17,125.00830078125,125.83634746962264,124.70718245230563,124.80128551962879,14517800
2019-06-18,127.18194580078125,127.25722538250275,125.68580180411061,126.26920061481215,25934500
2019-06-19,127.6806640625,127.90648845591282,125.91162973749955,127.03139021521312,23744400
2019-06-20,128.86630249023438,129.534399912638,127.70890924438677,129.33678918377893,33042600
2019-06-21,128.88511657714844,129.60025113025185,128.40522535365827,128.51813755727633,36727900
2019-06-24,129.6472625732422,130.23066125566555,128.91330476048086,128.91330476048086,20628800
2019-06-25,125.55403137207031,129.46848283703852,124.89535308664533,129.14855543527634,33327400
2019-06-26,126.02449035644531,127.72766332235075,125.71398194258377,126.41971159939145,23657700
2019-06-27,126.23153686523438,126.75849386723776,125.62931464962642,126.22213230306136,16557500
2019-06-28,126.05278015136719,126.65500244397037,125.2999986960852,126.6267743957321,30043000
2019-07-01,127.6712417602539,128.63103848118266,127.00315880328029,128.56517782088525,22613500
2019-07-02,128.51812744140625,128.52753200492972,127.35131544944545,128.08527343141864,15237800
2019-07-03,129.34616088867188,129.60963219222674,128.2452097925421,128.72511523396,13629300
2019-07-05,128.9697723388672,129.2238390991918,127.70887181565809,127.91588704879513,18141100
2019-07-08,128.87570190429688,129.00743758422283,127.37954353314429,128.34874482648078,16779700
2019-07-09,128.4051971435547,128.88508826161473,127.78415144386977,127.97234319459272,19953100
2019-07-10,129.71315002441406,130.40005638009714,128.93214061371236,129.03564823098873,24204400
2019-07-11,130.230712890625,131.0023179709577,129.73199813699128,130.04252108214118,22327900
2019-07-12,130.70115661621094,130.91759076501245,129.86369113942004,130.6541194481418,18936800
2019-07-15,130.70115661621094,131.30337882021664,130.2871405169213,131.2092901259685,16651500
2019-07-16,128.9886016845703,130.84231994676125,128.46165901558197,130.75763580884046,22726100
2019-07-17,128.22645568847656,129.78846069888334,128.1794041444868,129.57204082626882,20211000
2019-07-18,128.3675537109375,128.55574546683906,126.72085072010519,127.54891167580483,30381800
2019-07-19,128.5557861328125,132.36673141730338,128.3958223717894,131.94329624305223,48992400
2019-07-22,130.2589111328125,130.97405994274186,129.2238492439794,129.2991288217673,25074900
2019-07-23,131.06813049316406,131.72682311804994,129.88250961296632,131.51038897759457,18034600
2019-07-24,132.41372680664062,132.4325502876357,130.65411182348933,130.70114898881346,20738300
2019-07-25,131.91500854492188,132.31021548607612,131.0963666209673,132.14083287809078,18356900
2019-07-26,132.99717712402344,133.31710463459063,132.01857110401946,132.0844317759058,19037600
2019-07-29,132.7054443359375,133.15710743495026,131.14342543580088,133.1477028722185,16605900
2019-07-30,132.0655975341797,132.88423964323982,131.54805939013113,131.8679868398659,16846500
2019-07-31,128.22645568847656,132.19736478487528,127.10669498885065,132.04680558735416,38598800
2019-08-01,129.9107208251953,132.62072746667351,128.8474168163722,128.91329181357,40557500
2019-08-02,128.81924438476562,130.15543916148184,127.27604868290362,129.9390049556382,30791600
2019-08-05,124.40609741210938,126.0245584230708,123.06049800681426,125.43175495468812,42749600
2019-08-06,126.73968505859375,127.67123935543441,125.34704871590777,125.90221946870741,32696700
2019-08-07,127.29486083984375,127.64301634974025,124.04850598038773,125.89280552039952,33414500
2019-08-08,130.69178771972656,130.78589079776512,127.90650029228253,128.53696507053607,27496500
2019-08-09,129.58140563964844,131.15282891753128,128.40518932164247,130.42827564536898,23466700
2019-08-12,127.77472686767578,129.72254801461997,127.25720316562318,128.97918560683033,20484300
2019-08-13,130.41888427734375,130.60707603564092,127.03137519555139,128.01939987425007,25154600
2019-08-14,126.49140930175781,129.26708525356443,126.19873853509822,128.7383878162536,32527300
2019-08-15,126.20816802978516,127.05787264469028,124.85810245681584,126.87849007912395,28074400
2019-08-16,128.52120971679688,128.83276655962823,127.19001622631394,127.34107670876318,24449100
2019-08-19,130.67379760742188,130.80597195482486,129.23875154567287,130.14510021780998,24355700
2019-08-20,129.58807373046875,130.95703989916174,129.56920196971416,130.4849865736605,21170800
2019-08-21,131.03253173828125,131.69341779759466,130.2866939592937,130.80595540335926,14970300
2019-08-22,130.07901000976562,131.4196396923654,128.67228594838454,130.9098284520228,18697000
2019-08-23,125.93436431884766,130.61713885506643,125.37734494631088,129.52197186755822,38508600
2019-08-26,127.87921905517578,127.9830713435795,126.41585113891315,127.44493814433957,20312600
2019-08-27,128.15309143066406,129.07831227190897,127.13345412552628,128.76675522817828,23102100
2019-08-28,127.98309326171875,128.17191170771994,126.08544410963215,127.3411076641299,17393300
2019-08-29,130.39999389648438,130.70211491154487,129.25763302235376,129.57862579641338,20168700
2019-08-30,130.154541015625,131.40075428023866,128.6534149264152,131.37243223371954,23940100
2019-09-03,128.43624877929688,129.531415835195,128.11525600957862,128.974396427874,18869300
2019-09-04,129.93739318847656,129.99403727831717,128.85166197814678,129.6258362884301,17995900
2019-09-05,132.2221221923828,132.5336790754862,131.00421670334944,131.33465975068032,26101800
2019-09-06,131.3252410888672,132.34486359607237,130.4755364582972,132.20325336060617,20824500
2019-09-09,129.83352661132812,131.9388800191201,128.83277605172984,131.78781952554107,25773900
2019-09-10,128.47402954101562,129.23875359209347,126.9917752447399,129.1537874544012,28903400
2019-09-11,128.51177978515625,128.65340441210148,127.5393511850081,128.31352547572484,24726100
2019-09-12,129.83352661132812,130.6832166773474,129.21984875838393,130.14508347711427,27010000
2019-09-13,129.6447296142578,130.34335930210972,128.9366496402951,130.07901059763753,23363100
2019-09-16,128.71006774902344,129.05938261706712,128.07751799065448,128.2380144004563,16731400
2019-09-17,129.71078491210938,129.83352336080964,128.8044363792482,129.30482605244111,17814200
2019-09-18,130.77761840820312,130.91922860133747,128.8988415457411,129.68245156156436,23982100
2019-09-19,133.1851348876953,134.412462034287,132.24102821744046,132.45816871794023,35772100
2019-09-20,131.64622497558594,133.73269246838157,130.52273583057755,133.12846482811528,39167300
2019-09-23,131.36302185058594,131.82563937673066,130.70214996032686,131.44798800663494,17139300
2019-09-24,129.7013702392578,132.8263608025091,129.22931693590448,132.51480389358508,29773200
2019-09-25,131.57069396972656,132.1371636818382,128.42681731994574,129.81465514928834,21382000
2019-09-26,131.74063110351562,132.34485876264458,130.70212246753474,131.64622908529395,17456600
2019-09-27,130.03179931640625,132.51480430973803,129.01216244925013,132.3165355831006,22477700
2019-09-30,131.2591552734375,131.43853785401615,130.07902188113087,130.33393472752817,17280900
2019-10-01,129.40867614746094,132.41092770026117,129.3425817820733,131.85390836022654,21466600
2019-10-02,127.12394714355469,128.74781163801288,126.11376057886552,128.63452345660713,30521700
2019-10-03,128.662841796875,129.10657303583397,125.77387800683437,127.40717833406802,24132900
2019-10-04,130.39999389648438,130.52273235959305,128.79501562026346,129.1065725148235,22897700
2019-10-07,129.45591735839844,130.45666824252837,129.36151532373927,129.47480352770077,15303700
2019-10-08,128.08688354492188,130.06006200112964,128.0396753548,129.41807671440668,25550500
2019-10-09,130.51333618164062,130.94761726549274,129.3143164480078,129.77693399082418,19749900
2019-10-10,131.3252410888672,131.86337438956303,130.522744672094,130.7493354547642,17654600
2019-10-11,131.872802734375,133.14735240443656,131.70287046152598,132.28821194257057,25446000
2019-10-14,131.75009155273438,132.44872128397756,131.7217695044907,131.8822659131797,13304300
2019-10-15,133.6571807861328,133.86487098858242,131.99554391914612,132.23157057357727,19695700
2019-10-16,132.56198120117188,133.10956463411543,131.7311629710616,132.9207318320575,20751600
2019-10-17,131.8822479248047,133.51554824308525,131.24969825709977,133.07181700655863,21460600
2019-10-18,129.7296905517578,132.1749231730374,128.9271941844093,131.94833240432263,32273500
2019-10-21,130.69268798828125,130.7587823743616,129.3520581576306,130.71157415657927,20078200
2019-10-22,128.7478485107422,132.1843969215193,128.64399617940302,131.20253212098046,27431000
2019-10-23,129.56918334960938,129.76743765051162,128.03028511973127,129.22930442785477,29844600
2019-10-24,132.11827087402344,132.57143797737498,130.91925154035994,131.5990093983485,37029300
2019-10-25,132.86410522460938,133.2511923514394,131.41962341563107,131.55179775089962,25959700
2019-10-28,136.1307373046875,137.52801108363448,135.48873730511255,136.3289916296993,35280100
2019-10-29,134.84674072265625,136.42339693779408,134.67679405199993,136.02687391415967,20589500
2019-10-30,136.52723693847656,136.8954378848265,134.80895625156265,135.49816434559108,18496600
2019-10-31,135.35653686523438,136.82934061944303,134.9977862109535,136.80101857847143,24605100
2019-11-01,135.6869659423828,136.3478375070167,134.9788861790066,136.19677703340903,33128400
2019-11-04,136.47064208984375,136.89548727260788,136.10244101065794,136.73499084382706,16912000
2019-11-05,136.38563537597656,136.91433272671864,135.8663739043826,136.8671245191333,18250200
2019-11-06,136.0080108642578,136.44230629114642,135.1960785142771,136.300681640543,16575800
2019-11-07,136.19680786132812,136.78216372757217,135.73420486433483,135.80028483279548,17786700
2019-11-08,137.8018035888672,137.83012563396463,135.72475757556614,135.93246217689625,16732700
2019-11-11,137.94342041015625,138.23609116077284,136.64054864968358,137.21645427074083,14362600
2019-11-12,138.84979248046875,139.32184587533385,137.89623540304834,138.10394004926312,18641600
2019-11-13,139.07630920410156,139.21793380533717,138.10388078048177,138.53817605598272,16919200
2019-11-14,139.784423828125,140.11486690743746,138.78367311604555,138.80255928210093,19729800
2019-11-15,141.587646484375,141.6065326471697,139.9826683889357,140.60576770194822,23485700
2019-11-18,141.9369659423828,142.13523464345982,140.65298054252128,141.68206756289746,21534000
2019-11-19,141.9841766357422,142.8716390549211,141.80479409493938,142.44679400907984,23935700
2019-11-20,141.7379150390625,142.89364579037107,140.6390355903141,142.3915676965177,25696800
2019-11-21,141.60525512695312,141.90840417755308,140.67688645563982,141.52946786430311,18576100
2019-11-22,141.70945739746094,142.38206030296143,140.9800321150177,142.16418096242268,15901800
2019-11-25,143.26309204101562,143.37678018506864,142.02210608510487,142.09789336282512,22420900
2019-11-26,144.0209197998047,144.39037366594638,143.34833134205698,143.38621774540442,24620100
2019-11-27,144.29566955566406,144.46618007574097,143.53781129378612,144.3051375440203,15184400
2019-11-29,143.40518188476562,144.2767137945009,143.3104441849264,144.08725284976603,11977300
2019-12-02,141.6715545654297,143.83144065622756,140.5063562820904,143.81249022948293,27418400
2019-12-03,141.44419860839844,141.55787226364612,138.9243265808417,139.72008553239814,24066000
2019-12-04,141.95578002929688,142.26838262760975,141.34001391048014,142.2304962218862,17574700
2019-12-05,142.0315704345703,142.4010388245932,141.60527965639483,142.14525857571,17869100
2019-12-06,143.75567626953125,143.869349938199,142.3536480211728,143.0357189430645,16403500
2019-12-09,143.38619995117188,144.1914268580623,142.95990930544062,143.11148380990429,16687400
2019-12-10,143.16835021972656,143.88830758229085,142.8178322988556,143.31991030056835,16476100
2019-12-11,143.7082977294922,143.8693402342234,142.4104752499314,143.55672321153048,18856600
2019-12-12,145.16720581054688,145.35666676790927,143.06415593745186,143.6609572303962,24612100
2019-12-13,146.38922119140625,146.73025664985508,144.77878159231992,144.9398241067343,23845400
2019-12-16,147.3365478515625,147.68705131530712,146.66395934248806,146.93867553881213,24144200
2019-12-17,146.540771484375,147.5070408660075,146.31340973136145,147.26072868650778,25425600
2019-12-18,146.23765563964844,147.289180496491,146.05766268456694,146.1713508143225,24129200
2019-12-19,147.50709533691406,147.56393218242093,145.65034313899864,145.8871729652409,24958900
2019-12-20,149.11752319335938,150.14062969449932,148.05651582831925,149.06068635245342,53477500
2019-12-23,149.11752319335938,149.79011175067217,148.9848990795974,149.79011175067217,17718200
2019-12-24,149.089111328125,149.4017284217973,148.84279906677688,149.18383458215166,8989200
2019-12-26,150.3110809326172,150.36791775110598,149.10798193982973,149.2595564257589,14520600
2019-12-27,150.58583068847656,151.1447454147721,149.88480944290797,151.05000773525674,18412800
2019-12-30,149.2879638671875,150.64263724637962,148.47326913384512,150.61421883922307,16348400
2019-12-31,149.39224243164062,149.4585617173354,148.20809337232998,148.51124246988692,18369400
2020-01-02,152.15838623046875,152.2625919076215,149.9890318942147,150.4153225898607,22622100
2020-01-03,150.2637481689453,151.5236842826628,149.7332517957889,149.9795640082844,21116200
2020-01-06,150.65211486816406,150.7184341257304,148.26486732973,148.80484601012395,20813700
2020-01-07,149.27854919433594,151.25844269298102,149.03225142604057,150.92688967276914,21634100
2020-01-08,151.65634155273438,152.32894460830389,149.62907885185848,150.55744770797486,27746500
2020-01-09,153.5509796142578,153.67413574703286,152.54682348378634,153.3141497927336,21385000
2020-01-10,152.84046936035156,154.6214340015497,152.68889482600636,154.24251212062987,20725900
2020-01-13,154.67825317382812,154.70667158890456,152.76466464734693,153.23832417187603,21626500
2020-01-14,153.58885192871094,154.98141217679571,153.2004476244277,154.78246880352256,23477400
2020-01-15,154.5835723876953,155.303544381157,154.00572143181222,154.0530758377426,21417900
2020-01-16,157.41600036621094,157.4823196362133,155.3887382345589,155.69188726038482,23865400
2020-01-17,158.2970733642578,158.64757690746873,156.7150372874572,158.6002080477235,34371700
2020-01-21,157.72860717773438,159.32957853635287,157.66228791202107,157.8991176525282,29517200
2020-01-22,156.97076416015625,158.66647335945913,156.95181373171633,158.58120365895033,24138800
2020-01-23,157.9370574951172,158.0128447653816,156.56344755206595,157.43497947769117,19680800
2020-01-24,156.3455810546875,158.7044114684961,155.78666610061498,158.685461033882,24918100
2020-01-27,153.73094177246094,154.77299856024104,151.76051631780365,152.66046656819069,32078100
2020-01-28,156.74343872070312,157.02762291226713,154.47934644660026,155.15193497322656,24899900
2020-01-29,159.1875,159.86010294143955,156.96130872089228,158.99803906528018,34754500
2020-01-30,163.6777801513672,164.88087936173753,161.7926100859004,164.88087936173753,51597500
2020-01-31,161.2621307373047,163.31781150569444,160.6463790875127,163.1378330139446,36142700
2020-02-03,165.1935272216797,165.30720090044179,161.423186386706,161.45160480639652,30107000
2020-02-04,170.63113403320312,171.1237440771596,167.02185010187932,167.80812679253964,36433300
2020-02-05,170.42271423339844,174.4961895872338,169.01121791022703,174.33514706166798,39186300
2020-02-06,173.95623779296875,174.13623076252514,170.57430114590088,171.43636512906852,27751400
2020-02-07,174.20252990722656,175.85087054547617,172.86680634459037,173.21732428358098,33529100
2020-02-10,178.75914001464844,178.89176413177015,173.59625298069977,173.90887006854624,35844300
2020-02-11,174.72352600097656,180.65373798592051,173.83304379083776,180.60636914294562,53159900
2020-02-12,174.97930908203125,176.05925222698292,172.26997600540625,175.80347203464285,47062900
2020-02-13,174.03199768066406,176.4192313976913,173.2362386533794,173.4351820239361,35295800
2020-02-14,175.58560180664062,175.64243864012167,173.0278286604553,173.59622590515036,23149500
2020-02-18,177.36656188964844,177.81180305026547,175.727703793834,175.83190947940273,27792200
2020-02-19,177.89849853515625,178.75340863724387,177.12907654439266,178.63942448881184,29997500
2020-02-20,175.1817626953125,177.86999994787422,172.0280805137108,177.5850250864562,36862400
2020-02-21,169.64381408691406,174.30785891305882,168.3709427375459,173.99438799966083,48572600
2020-02-24,162.3295440673828,165.80620582569023,155.05325577394382,159.36584000819616,68311100
2020-02-25,159.65081787109375,166.0816754656081,159.25184432237913,165.4737357884397,68073300
2020-02-26,161.64559936523438,164.58080718946448,159.78379060390208,161.20865045967483,56206100
2020-02-27,150.2562255859375,158.66290516046735,150.06624715653416,155.13875963759634,93174900
2020-02-28,153.8943328857422,155.5091853847814,144.38577490134907,144.77524000967836,97012700
2020-03-02,164.1343536376953,164.25784613285873,154.17933661297113,157.02905638868572,71030800
2020-03-03,156.26913452148438,166.23366029061174,154.13184460346224,165.09377523321822,71677000
2020-03-04,162.00657653808594,162.14905673296266,157.32352937599967,160.04977122484704,49814400
2020-03-05,157.94097900390625,162.31054079350352,157.39003142065653,157.7319983863141,47817300
2020-03-06,153.47642517089844,154.93927504171984,148.18543814642317,154.46432171432747,72821100
2020-03-09,143.0749053955078,149.84774304753546,142.4859680325218,143.43587448607195,70419300
2020-03-10,152.8589630126953,152.9634533148357,144.93674572307532,150.23722610593282,65354400
2020-03-11,145.93418884277344,149.80030204844616,143.57840950209692,149.25886270019677,56371600
2020-03-12,132.09402465820312,145.7821838160187,131.6380734962404,138.0214477414232,93226400
2020-03-13,150.87367248535156,153.79938665871734,133.68035660445514,140.11122857796408,92727400
2020-03-16,128.63633728027344,141.86854244359614,128.23737828715525,132.98691081630918,87905900
2020-03-17,139.2278289794922,140.1112352341527,128.23740173973297,132.98693513750086,81059800
2020-03-18,133.36688232421875,138.68636514109926,128.25639461563904,131.08711225665544,81593200
2020-03-19,135.5612030029297,142.6284972735,132.03704247024078,135.61819509064304,85922700
2020-03-20,130.4696807861328,139.73127038304972,129.0543146964059,138.6863672974225,84866200
2020-03-23,129.16827392578125,133.52835551035776,125.88160575331062,130.1466764014955,78975200
2020-03-24,140.9091339111328,142.10602543854912,134.19330215103852,136.5490663326342,82516700
2020-03-25,139.5602569580078,146.59906738567054,137.20449296873716,141.45057605299218,75638200
2020-03-26,148.28993225097656,148.81238382335576,140.9376493369031,140.96614537772146,64568100
2020-03-27,142.20103454589844,147.13105279245107,141.7260811810194,144.1483462407878,57042300
2020-03-30,152.20350646972656,152.55498171253677,142.49546138832392,144.8037415996008,63420300
2020-03-31,149.80978393554688,156.52561640437477,148.71738259294858,151.41511399644187,77927200
2020-04-01,144.4903106689453,149.8477839495516,143.26493738693705,145.33572706359047,57969900
2020-04-02,147.4824981689453,147.69147878711792,142.82796147930063,144.25282142442757,49630700
2020-04-03,146.12416076660156,149.4963327127912,144.56631423720148,147.33054642787957,41243300
2020-04-06,156.9910888671875,158.1594700832369,149.68630381570637,152.28905346630089,67111700
2020-04-07,155.30027770996094,161.48416614859832,155.08178869624203,161.0947008574595,62769000
2020-04-08,156.85809326171875,158.3209431578964,155.30974074936518,157.3710364866465,48318200
2020-04-09,156.86756896972656,158.98585654320863,155.1482404127014,158.02645613418778,51385100
2020-04-13,157.21905517578125,157.2760617539971,154.16986273762387,156.11717440218635,41905300
2020-04-14,164.99879455566406,165.04629279060418,159.58432914429642,160.5342358653934,52874300
2020-04-15,163.2699432373047,164.8752876336318,160.76219051302303,162.62399924309832,40940800
2020-04-16,168.17149353027344,168.3994763803159,164.23887995721287,165.56875817415263,50479600
2020-04-17,169.65328979492188,170.98315296465617,167.0600348723078,170.50819976197656,52765600
2020-04-20,166.29063415527344,169.795791556013,166.22414823554044,167.781994358711,36669600
2020-04-21,159.413330078125,164.97027490463032,157.78898343996238,164.8087925244848,56203700
2020-04-22,164.8278045654297,165.28375569511513,162.26305953111464,162.8044987799114,34620200
2020-04-23,162.83302307128906,166.29068326802962,162.34857581784783,165.38827470051632,32790800
2020-04-24,165.80621337890625,165.8157072276836,162.15857521767563,163.4409405350451,34277600
2020-04-27,165.33123779296875,168.03846276162992,164.61880788104367,167.74399405047532,33194400
2020-04-28,161.30361938476562,166.87007201792395,160.9046603967209,166.7940777590931,34392700
2020-04-29,168.54188537597656,168.77936197566842,163.26991645835463,164.5427875540418,51286600
2020-04-30,170.23277282714844,171.36314953679909,167.40204064561368,170.98319268415977,53875900
2020-05-01,165.82521057128906,169.69132309324073,165.29325067285902,166.9935916904016,39370500
2020-05-04,169.88125610351562,170.03324460528762,165.09373425306853,165.7491719843416,30372900
2020-05-05,171.70510864257812,174.450338086352,170.88818840181372,171.572122300799,36839200
2020-05-06,173.3959503173828,174.97279880598006,172.53154629757884,172.95900138331487,32139300
2020-05-07,174.4028778076172,175.30528628351058,173.43396890467872,174.9443170953828,28316000
2020-05-08,175.42872619628906,175.73270323488325,174.17485714814552,175.71370104636537,30877800
2020-05-11,177.3855743408203,178.11699203070202,173.69043802497885,173.97539842652998,30892700
2020-05-12,173.36746215820312,177.67053823942587,173.16798987319115,177.4425699136979,32038200
2020-05-13,170.7457275390625,174.83032920522427,167.69652068640866,173.4054691701278,44711500
2020-05-14,171.4866485595703,171.63863710417746,166.87959545034084,168.64642242172906,41873900
2020-05-15,173.98489379882812,177.68952368706329,168.13346574945095,170.09027099782256,46610400
2020-05-18,175.6472930908203,176.87266664729162,174.74488441038895,176.4452114296588,35264500
2020-05-19,174.43136596679688,177.25258992843055,174.29837961314254,175.76122950334033,26799100
2020-05-20,176.85086059570312,177.03184785529155,175.21246950388453,176.0411853401111,31261300
2020-05-21,174.7266082763672,177.81288202232966,174.59325157631395,176.60313689948154,29119500
2020-05-22,174.80282592773438,175.7077620261806,173.87884925285118,174.49801682204026,20826900
2020-05-26,172.9549102783203,177.6509856570582,172.50720958063704,177.49857381640152,36073600
2020-05-27,173.18353271484375,173.3549996883007,168.2207433318573,171.64992291825442,39517100
2020-05-28,172.79295349121094,175.41247189302518,171.82136076722483,172.16428012121764,33810200
2020-05-29,174.55514526367188,175.526752324785,171.8499012074165,174.05981417872152,42130400
2020-06-01,174.15512084960938,174.317052979787,172.85012898389996,173.87887257152337,22622400
2020-06-02,176.13641357421875,176.22213977548927,172.74533039924086,175.50772569531836,30794600
2020-06-03,176.56507873535156,177.11756076291744,174.86953695945328,176.05070693577963,27311000
2020-06-04,174.24081420898438,177.02226437046897,173.65023660617592,175.55534065114813,28761800
2020-06-05,178.31777954101562,178.82263107426536,173.3740310033493,173.95508846130764,39893600
2020-06-08,179.42271423339844,179.60370145806192,175.6887117435754,177.11753989433996,33211600
2020-06-09,180.7943878173828,181.65167887606577,178.3748973930078,179.07979116522557,29783900
2020-06-10,187.50035095214844,189.10064603035806,181.9469704923257,182.0612866274209,43872300
