veg_fast_band_width,veg_slow_band_width,veg_price_position,veg_filter_slope,veg_signal,hull_value,hull_slope,hull_signal,macd_line,signal_line,macd_hist,macd_bullish,macd_crossover,rsi,rsi_overbought,stoch_k,stoch_d,stoch_bullish,volume_ratio,atr_pct,bb_width,spy_return_15d,relative_strength,day_of_week,month,quarter,return_1d,return_3d,return_5d,return_10d,return_20d,target_15d,target_max_drawdown,target_success
0.012562902485174653,0.02496864627919642,-0.3552278263598764,0.0015161925628007441,1,455.4961410431766,0.0037184231202930353,1,2.9295614257964075,0.48008575985431057,2.449475665942097,1,1,55.12111689443922,0,81.85575996918323,83.69854796341686,0,0.6540521693978476,0.018852929111522695,0.13218140929402294,7.5476243584759795,0.8575443883575948,1,8,3,0.2987311305267193,0.4022350856881074,-0.7287674455133231,3.0654114685054967,4.202994140781668,-1.1158598214771387,-5.887652314126771,0
0.012505057265561089,0.024996970242763396,-0.28030721552820087,-0.0004793015033560189,0,457.0357689257414,0.003380111803008452,1,2.595992700298382,0.9032671479431249,1.692725552355257,1,1,51.048981953333275,0,64.46280516016876,75.46168504721986,0,0.896180220172328,0.019090782471796665,0.1337586014795063,7.642766352049302,0.8527640013465231,2,8,3,-1.134741091392899,-1.8020845070494729,-2.310886862913031,1.862859564460706,0.05944400847237574,2.5480011409184433,-5.790834171085388,1
0.012443691470391602,0.025023938491698063,-0.26752018647729653,-0.000630364693498144,0,458.4467180952603,0.003087174495850252,1,2.250468294024188,1.1727073771593375,1.0777609168648503,1,1,50.53621172835867,0,59.77306646857006,68.69721053264065,0,1.0038667496186766,0.019052229581214077,0.1344382443089842,5.219995444028602,0.8514394184022357,3,8,3,-0.14638088008672723,-0.9845519450499385,-0.8823722825532343,-0.7925410253269316,2.393084216785324,2.5028625237546898,-5.790834171085388,1
0.012405560756096577,0.025056934945559044,-0.33614498442982005,0.001293673339755876,1,459.9128376395287,0.0031980151376364545,1,2.398034007668457,1.4177727032611616,0.9802613044072954,1,1,54.53503188285118,0,68.95524770974055,64.3970397794931,1,0.8519892541895868,0.018441306783978553,0.13140059178903726,5.758081226507561,0.853441105341719,4,8,3,1.1919420144231863,-0.10276934541295635,-0.7770786008137076,0.2610389604501995,6.1326011621245735,1.5639839846655068,-5.790834171085388,1
0.01230516437934423,0.02507243745622356,-0.1448069590699817,-0.003610872314560737,0,461.04333583583025,0.0024580705381127836,0,1.3420918131205326,1.402636525233036,-0.06054471211250334,1,0,44.53997818448798,0,12.564667408028324,47.09766052877962,0,1.210727560999701,0.02026800334549581,0.1222410971243363,3.5272947648128383,0.8449174473289373,1,9,3,-3.036093543061702,-2.02396842501692,-2.8463790241505804,-4.043460022908018,6.072997741084163,5.249352836852261,-2.840995921762975,1
0.012200256284017937,0.025086101209962842,-0.12747614758958323,-0.0034582289160437806,0,461.8407191872162,0.001729519308505761,0,0.40453399825219094,1.2030160198368671,-0.7984820215846762,1,0,43.822170950724185,0,10.355914430736156,30.625276516168324,0,0.9124867411915685,0.01991141755252703,0.11101902046599323,1.6438093862186642,0.8444502601559526,2,9,3,-0.25985120943463613,-2.135305126370368,-3.3874456590792468,-4.091526503394749,4.796027745529452,5.621393742353997,-2.678723536152625,1
0.012097868195783696,0.025099845504055165,-0.13149072321396812,-0.002795466512201535,0,462.38756385490774,0.0011840546858966807,0,-0.30060360225240856,0.9022920954190121,-1.2028956976714207,0,0,44.169385146963066,0,11.902131485665885,11.607571108143437,1,0.9957713735239513,0.019621501189565953,0.09103294528522732,1.0777203351734155,0.8472994792788631,3,9,3,0.09335493470030709,-3.1977700540013365,-2.187332541826603,-4.447672624382337,6.042283544939764,6.315689800838387,-2.678723536152625,1
0.011943836576175527,0.025098760868328688,0.030760355169755782,-0.006429598782311435,0,462.408033942036,4.427041021089661e-05,0,-1.8268976893119202,0.3564541384728257,-2.1833518277847457,0,0,37.08076437640976,0,1.338689599616579,7.865578505339521,0,1.457428757159119,0.02079575384666491,0.09299702542960979,-2.2980713303900724,0.8387183981926921,4,9,3,-2.6787235361526274,-2.8409959217629788,-4.667915542132938,-5.509099431769404,0.1383658534056531,8.634908754460824,-0.8204621116102117,1
0.01181624753047361,0.02510410471365714,-0.0449317063647994,-0.0035676508944506883,0,462.16691657232593,-0.0005214385391502666,-1,-2.5453115736950735,-0.22389900396075418,-2.3214125697343193,0,0,41.781775432583764,0,16.787093584101783,10.009304889794729,1,0.9503085653167859,0.020129225328901428,0.08894121523166648,-1.425192422055721,0.8400980843110599,0,9,3,1.285959645071033,-1.33518863213814,-4.579342316567503,-5.320835828181158,0.8991657848570256,7.546512524481308,-0.8204621116102117,1
0.011707810122378991,0.025113990160848792,-0.09934002725098122,-0.0016357711571339238,0,461.85578911099196,-0.0006731928447874483,-1,-2.746813848547106,-0.7284819728780245,-2.018331875669081,0,0,45.00292801703757,0,28.032180824634548,15.385988002784282,1,0.8528810810445792,0.01960105117120888,0.08352614326870997,-1.9334835889062596,0.8441850557166897,1,9,3,0.9241815709448487,-0.516219646655125,-0.682097766569334,-3.509061702968086,1.6128408945687012,5.077020109790986,-1.6752916867777659,1
